change_id,flag,decision,campaign,entity_type,entity,match_type,attribute,placement,new_value,prior_value,mechanism_metric,mechanism_level,mechanism_target,mechanism_from,check_date,outcome_keyword,outcome_rank,outcome_bound,outcome_date,fallback,rationale
L0630,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x63-LINEN-2-PCS)-(63 inch blackout curtains),placement,Placement Top,,placement_pct,Placement Top,0,219,placement_pct,campaign,,,2026-09-15,,,,,,
L0631,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x63-LINEN-2-PCS)-(63 inch blackout curtains),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,134,placement_pct,campaign,,,2026-09-15,,,,,,
L0632,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x96-IVORY-2-PCS)-(ivory curtains blackout),placement,Placement Top,,placement_pct,Placement Top,0,159,placement_pct,campaign,,,2026-09-15,,,,,,
L0633,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x96-IVORY-2-PCS)-(ivory curtains blackout),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,90,placement_pct,campaign,,,2026-09-15,,,,,,
L0634,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x96-IVORY-2-PCS)-(blackout curtains 96),placement,Placement Top,,placement_pct,Placement Top,0,127,placement_pct,campaign,,,2026-09-15,,,,,,
L0635,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x96-IVORY-2-PCS)-(blackout curtains 96),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,67,placement_pct,campaign,,,2026-09-15,,,,,,
L0636,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS)-(52 x 72 blackout curtains),placement,Placement Top,,placement_pct,Placement Top,0,88,placement_pct,campaign,,,2026-09-15,,,,,,
L0637,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS)-(52 x 72 blackout curtains),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,38,placement_pct,campaign,,,2026-09-15,,,,,,
L0638,ok,placement modifier reset,D-LC-SP-beige black out curtains-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-BEIGE-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,200,placement_pct,campaign,,,2026-09-15,,,,,,
L0639,ok,placement modifier reset,D-LC-SP-beige black out curtains-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-BEIGE-2-PCS,placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,120,placement_pct,campaign,,,2026-09-15,,,,,,
L0640,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Living Room)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(blackout curtains for the living room),placement,Placement Top,,placement_pct,Placement Top,0,95,placement_pct,campaign,,,2026-09-15,,,,,,
L0641,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Living Room)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(blackout curtains for the living room),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,43,placement_pct,campaign,,,2026-09-15,,,,,,
L0642,ok,placement modifier reset,D-LC-SP-blackout curtains 90+ inches long-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x90-LIGHT-GREY-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,200,placement_pct,campaign,,,2026-09-15,,,,,,
L0643,ok,placement modifier reset,D-LC-SP-blackout curtains 90+ inches long-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x90-LIGHT-GREY-2-PCS,placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,120,placement_pct,campaign,,,2026-09-15,,,,,,
L0644,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x96-BEIGE-2-PCS)-(beige blackout curtains 96 inches long),placement,Placement Top,,placement_pct,Placement Top,0,117,placement_pct,campaign,,,2026-09-15,,,,,,
L0645,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x96-BEIGE-2-PCS)-(beige blackout curtains 96 inches long),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,59,placement_pct,campaign,,,2026-09-15,,,,,,
L0646,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Living Room)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(blackout curtains living room),placement,Placement Top,,placement_pct,Placement Top,0,95,placement_pct,campaign,,,2026-09-15,,,,,,
L0647,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Living Room)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(blackout curtains living room),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,43,placement_pct,campaign,,,2026-09-15,,,,,,
L0648,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Linen|Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(blackout lined linen curtains),placement,Placement Top,,placement_pct,Placement Top,0,96,placement_pct,campaign,,,2026-09-15,,,,,,
L0649,ok,placement modifier reset,D-LC-SP-blackout curtain for living room-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,200,placement_pct,campaign,,,2026-09-15,,,,,,
L0650,ok,placement modifier reset,D-LC-SP-blackout curtain for living room-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,120,placement_pct,campaign,,,2026-09-15,,,,,,
L0651,ok,placement modifier reset,D-LC-SP-cream blackout curtains-(Blackout)-VHSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-IVORY-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,200,placement_pct,campaign,,,2026-09-15,,,,,,
L0652,ok,placement modifier reset,D-LC-SP-cream blackout curtains-(Blackout)-VHSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-IVORY-2-PCS,placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,120,placement_pct,campaign,,,2026-09-15,,,,,,
L0653,ok,placement modifier reset,D-LC-SP-light gray linen curtains-(Linen)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-LIGHT-GREY-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,260,placement_pct,campaign,,,2026-09-15,,,,,,
L0654,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x96-IVORY-2-PCS)-(warm ivory blackout curtains),placement,Placement Top,,placement_pct,Placement Top,0,56,placement_pct,campaign,,,2026-09-15,,,,,,
L0655,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x96-IVORY-2-PCS)-(warm ivory blackout curtains),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,15,placement_pct,campaign,,,2026-09-15,,,,,,
L0656,ok,placement modifier reset,D-LC-SP-black out curtains 90 inch long-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x90-LIGHT-GREY-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,200,placement_pct,campaign,,,2026-09-15,,,,,,
L0657,ok,placement modifier reset,D-LC-SP-black out curtains 90 inch long-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x90-LIGHT-GREY-2-PCS,placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,120,placement_pct,campaign,,,2026-09-15,,,,,,
L0658,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(52x90-BEIGE-2-PCS)-(thermal insulated blackout curtains for bedroom),placement,Placement Top,,placement_pct,Placement Top,0,81,placement_pct,campaign,,,2026-09-15,,,,,,
L0659,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(52x90-BEIGE-2-PCS)-(thermal insulated blackout curtains for bedroom),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,33,placement_pct,campaign,,,2026-09-15,,,,,,
L0660,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(neutral blackout curtains for bedroom),placement,Placement Top,,placement_pct,Placement Top,0,63,placement_pct,campaign,,,2026-09-15,,,,,,
L0661,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(neutral blackout curtains for bedroom),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,20,placement_pct,campaign,,,2026-09-15,,,,,,
L0662,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Linen|Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(linen blackout curtains for bedroom),placement,Placement Top,,placement_pct,Placement Top,0,76,placement_pct,campaign,,,2026-09-15,,,,,,
L0663,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(52x63-LINEN-2-PCS)-(blackout curtains for bedroom 63 inches long),placement,Placement Top,,placement_pct,Placement Top,0,173,placement_pct,campaign,,,2026-09-15,,,,,,
L0664,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(52x63-LINEN-2-PCS)-(blackout curtains for bedroom 63 inches long),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,100,placement_pct,campaign,,,2026-09-15,,,,,,
L0665,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Linen|Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(blackout curtain linen),placement,Placement Top,,placement_pct,Placement Top,0,181,placement_pct,campaign,,,2026-09-15,,,,,,
L0666,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x63-LINEN-2-PCS)-(blackout curtains 52x63),placement,Placement Top,,placement_pct,Placement Top,0,200,placement_pct,campaign,,,2026-09-15,,,,,,
L0667,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x63-LINEN-2-PCS)-(blackout curtains 52x63),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,120,placement_pct,campaign,,,2026-09-15,,,,,,
L0668,ok,placement modifier reset,D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x96-LIGHT-BEIGE-2-PCS-B0F639YZ3D-G,placement,Placement Top,,placement_pct,Placement Top,0,61,placement_pct,campaign,,,2026-09-15,,,,,,
L0669,ok,placement modifier reset,D-LC-SP-linen textured curtains bedroom-(Linen)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-NATURAL-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,260,placement_pct,campaign,,,2026-09-15,,,,,,
L0670,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(90 inch curtains blackout),placement,Placement Top,,placement_pct,Placement Top,0,131,placement_pct,campaign,,,2026-09-15,,,,,,
L0671,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(90 inch curtains blackout),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,69,placement_pct,campaign,,,2026-09-15,,,,,,
L0672,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(52x72-LIGHT-BEIGE-2-PCS)-(blackout curtains for bedroom 72 inches long),placement,Placement Top,,placement_pct,Placement Top,0,76,placement_pct,campaign,,,2026-09-15,,,,,,
L0673,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(52x72-LIGHT-BEIGE-2-PCS)-(blackout curtains for bedroom 72 inches long),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,29,placement_pct,campaign,,,2026-09-15,,,,,,
L0674,ok,placement modifier reset,D-LC-SP-room darkening curtains 84 inches long-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-BEIGE-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,200,placement_pct,campaign,,,2026-09-15,,,,,,
L0675,ok,placement modifier reset,D-LC-SP-room darkening curtains 84 inches long-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-BEIGE-2-PCS,placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,120,placement_pct,campaign,,,2026-09-15,,,,,,
L0676,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(52x108-IVORY-2-PCS)-(blackout curtains for bedroom 108 inches long),placement,Placement Top,,placement_pct,Placement Top,0,127,placement_pct,campaign,,,2026-09-15,,,,,,
L0677,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(52x108-IVORY-2-PCS)-(blackout curtains for bedroom 108 inches long),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,67,placement_pct,campaign,,,2026-09-15,,,,,,
L0678,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(bedroom curtains blackout),placement,Placement Top,,placement_pct,Placement Top,0,81,placement_pct,campaign,,,2026-09-15,,,,,,
L0679,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(bedroom curtains blackout),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,33,placement_pct,campaign,,,2026-09-15,,,,,,
L0680,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(blackout curtains 2 panel set),placement,Placement Top,,placement_pct,Placement Top,0,100,placement_pct,campaign,,,2026-09-15,,,,,,
L0681,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(blackout curtains 2 panel set),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,47,placement_pct,campaign,,,2026-09-15,,,,,,
L0682,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS)-(72 blackout curtains),placement,Placement Top,,placement_pct,Placement Top,0,92,placement_pct,campaign,,,2026-09-15,,,,,,
L0683,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS)-(72 blackout curtains),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,41,placement_pct,campaign,,,2026-09-15,,,,,,
L0684,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x63-LINEN-2-PCS)-(52 x 63 blackout curtains),placement,Placement Top,,placement_pct,Placement Top,0,206,placement_pct,campaign,,,2026-09-15,,,,,,
L0685,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x63-LINEN-2-PCS)-(52 x 63 blackout curtains),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,124,placement_pct,campaign,,,2026-09-15,,,,,,
L0686,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x63-LINEN-2-PCS)-(52x63 blackout curtains 2 panels),placement,Placement Top,,placement_pct,Placement Top,0,275,placement_pct,campaign,,,2026-09-15,,,,,,
L0687,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x63-LINEN-2-PCS)-(52x63 blackout curtains 2 panels),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,175,placement_pct,campaign,,,2026-09-15,,,,,,
L0688,ok,placement modifier reset,D-LC-SP-ivory black out curtains-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-IVORY-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,200,placement_pct,campaign,,,2026-09-15,,,,,,
L0689,ok,placement modifier reset,D-LC-SP-ivory black out curtains-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-IVORY-2-PCS,placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,120,placement_pct,campaign,,,2026-09-15,,,,,,
L0690,ok,placement modifier reset,D-LC-SP-white blackout curtains 72 inches long-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x72-IVORY-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,200,placement_pct,campaign,,,2026-09-15,,,,,,
L0691,ok,placement modifier reset,D-LC-SP-white blackout curtains 72 inches long-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x72-IVORY-2-PCS,placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,120,placement_pct,campaign,,,2026-09-15,,,,,,
L0692,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS)-(blackout curtains 52x72),placement,Placement Top,,placement_pct,Placement Top,0,92,placement_pct,campaign,,,2026-09-15,,,,,,
L0693,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS)-(blackout curtains 52x72),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,41,placement_pct,campaign,,,2026-09-15,,,,,,
L0694,ok,placement modifier reset,D-LC-SP-room darkening curtains 96 inches long-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-BEIGE-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,200,placement_pct,campaign,,,2026-09-15,,,,,,
L0695,ok,placement modifier reset,D-LC-SP-room darkening curtains 96 inches long-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-BEIGE-2-PCS,placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,120,placement_pct,campaign,,,2026-09-15,,,,,,
L0696,ok,placement modifier reset,D-LC-SP-blackout curtain 72 inches long-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,200,placement_pct,campaign,,,2026-09-15,,,,,,
L0697,ok,placement modifier reset,D-LC-SP-blackout curtain 72 inches long-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS,placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,120,placement_pct,campaign,,,2026-09-15,,,,,,
L0698,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(blackout bedroom curtain),placement,Placement Top,,placement_pct,Placement Top,0,100,placement_pct,campaign,,,2026-09-15,,,,,,
L0699,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(blackout bedroom curtain),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,47,placement_pct,campaign,,,2026-09-15,,,,,,
L0700,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS)-(72 inch curtains blackout),placement,Placement Top,,placement_pct,Placement Top,0,206,placement_pct,campaign,,,2026-09-15,,,,,,
L0701,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS)-(72 inch curtains blackout),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,124,placement_pct,campaign,,,2026-09-15,,,,,,
L0702,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x63-LINEN-2-PCS)-(curtains blackout 63 inch length),placement,Placement Top,,placement_pct,Placement Top,0,257,placement_pct,campaign,,,2026-09-15,,,,,,
L0703,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x63-LINEN-2-PCS)-(curtains blackout 63 inch length),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,162,placement_pct,campaign,,,2026-09-15,,,,,,
L0704,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(52 x 84 blackout curtains),placement,Placement Top,,placement_pct,Placement Top,0,67,placement_pct,campaign,,,2026-09-15,,,,,,
L0705,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(52 x 84 blackout curtains),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,22,placement_pct,campaign,,,2026-09-15,,,,,,
L0706,ok,placement modifier reset,D-LC-SP-off white blackout curtains-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-IVORY-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,200,placement_pct,campaign,,,2026-09-15,,,,,,
L0707,ok,placement modifier reset,D-LC-SP-off white blackout curtains-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-IVORY-2-PCS,placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,120,placement_pct,campaign,,,2026-09-15,,,,,,
L0708,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(52x120-NATURAL-2-PCS)-(blackout curtains for bedroom 120 inches long),placement,Placement Top,,placement_pct,Placement Top,0,131,placement_pct,campaign,,,2026-09-15,,,,,,
L0709,ok,placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(52x120-NATURAL-2-PCS)-(blackout curtains for bedroom 120 inches long),placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,69,placement_pct,campaign,,,2026-09-15,,,,,,
L0710,ok,placement modifier reset,D-LC-SP-short blackout curtains-(Blackout)-VHSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,placement,Placement Top,,placement_pct,Placement Top,0,200,placement_pct,campaign,,,2026-09-15,,,,,,
L0711,ok,placement modifier reset,D-LC-SP-short blackout curtains-(Blackout)-VHSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,placement,Placement Rest Of Search,,placement_pct,Placement Rest Of Search,0,120,placement_pct,campaign,,,2026-09-15,,,,,,
L0712,ok,placement modifier reset,D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x96-LIGHT-BEIGE-2-PCS-B0F639YZ3D - linen beige curtains,placement,Placement Top,,placement_pct,Placement Top,0,260,placement_pct,campaign,,,2026-09-15,,,,,,
